Epoch: 1 | lr: 0.00005 | training loss: 0.12089 | validation loss: 0.11500 | PSNR: 24.701 | Time: 23.5
Epoch: 1259 | lr: 0.00216 | training loss: 0.11038 | validation loss: 0.10960 | PSNR: 30.604 | Time: 4.7
Epoch: 1260 | lr: 0.00216 | training loss: 0.10957 | validation loss: 0.10964 | PSNR: 30.666 | Time: 4.5
Epoch: 1261 | lr: 0.00216 | training loss: 0.11002 | validation loss: 0.10952 | PSNR: 30.743 | Time: 4.6
Epoch: 1262 | lr: 0.00216 | training loss: 0.11059 | validation loss: 0.10960 | PSNR: 30.706 | Time: 5.5
Epoch: 1263 | lr: 0.00216 | training loss: 0.11090 | validation loss: 0.10950 | PSNR: 30.769 | Time: 7.0
Epoch: 1264 | lr: 0.00216 | training loss: 0.11236 | validation loss: 0.10952 | PSNR: 30.762 | Time: 4.9
Epoch: 1265 | lr: 0.00216 | training loss: 0.11079 | validation loss: 0.10967 | PSNR: 30.647 | Time: 4.3
Epoch: 1266 | lr: 0.00216 | training loss: 0.11054 | validation loss: 0.10991 | PSNR: 30.384 | Time: 4.7
Epoch: 1267 | lr: 0.00216 | training loss: 0.11073 | validation loss: 0.10971 | PSNR: 30.560 | Time: 4.6
Epoch: 1268 | lr: 0.00216 | training loss: 0.11077 | validation loss: 0.10936 | PSNR: 30.701 | Time: 4.0
Epoch: 1269 | lr: 0.00216 | training loss: 0.11076 | validation loss: 0.10948 | PSNR: 30.589 | Time: 4.1
Epoch: 1270 | lr: 0.00216 | training loss: 0.11044 | validation loss: 0.10959 | PSNR: 30.654 | Time: 4.1
Epoch: 1271 | lr: 0.00216 | training loss: 0.10964 | validation loss: 0.10973 | PSNR: 30.574 | Time: 4.1
Epoch: 1272 | lr: 0.00216 | training loss: 0.11156 | validation loss: 0.10973 | PSNR: 30.594 | Time: 4.0
Epoch: 1273 | lr: 0.00216 | training loss: 0.11115 | validation loss: 0.10967 | PSNR: 30.579 | Time: 4.0
Epoch: 1274 | lr: 0.00216 | training loss: 0.11180 | validation loss: 0.10972 | PSNR: 30.615 | Time: 4.1
Epoch: 1275 | lr: 0.00216 | training loss: 0.11083 | validation loss: 0.10957 | PSNR: 30.604 | Time: 4.3
Epoch: 1276 | lr: 0.00215 | training loss: 0.11080 | validation loss: 0.10961 | PSNR: 30.625 | Time: 4.0
Epoch: 1277 | lr: 0.00215 | training loss: 0.10944 | validation loss: 0.10980 | PSNR: 30.441 | Time: 4.0
Epoch: 1278 | lr: 0.00215 | training loss: 0.11049 | validation loss: 0.10980 | PSNR: 30.558 | Time: 3.9
Epoch: 1279 | lr: 0.00215 | training loss: 0.11070 | validation loss: 0.10965 | PSNR: 30.673 | Time: 4.0
Epoch: 1280 | lr: 0.00215 | training loss: 0.10999 | validation loss: 0.10953 | PSNR: 30.661 | Time: 4.0
Epoch: 1281 | lr: 0.00215 | training loss: 0.11087 | validation loss: 0.10944 | PSNR: 30.722 | Time: 4.1
Epoch: 1282 | lr: 0.00215 | training loss: 0.11019 | validation loss: 0.10987 | PSNR: 30.599 | Time: 3.9
Epoch: 1283 | lr: 0.00215 | training loss: 0.11069 | validation loss: 0.10961 | PSNR: 30.717 | Time: 4.0
Epoch: 1284 | lr: 0.00215 | training loss: 0.11001 | validation loss: 0.10970 | PSNR: 30.602 | Time: 4.0
Epoch: 1285 | lr: 0.00215 | training loss: 0.11004 | validation loss: 0.10966 | PSNR: 30.687 | Time: 4.0
Epoch: 1286 | lr: 0.00215 | training loss: 0.11107 | validation loss: 0.10962 | PSNR: 30.753 | Time: 4.0
Epoch: 1287 | lr: 0.00215 | training loss: 0.11179 | validation loss: 0.10968 | PSNR: 30.586 | Time: 4.1
Epoch: 1288 | lr: 0.00215 | training loss: 0.11087 | validation loss: 0.10965 | PSNR: 30.691 | Time: 4.1
Epoch: 1289 | lr: 0.00215 | training loss: 0.11089 | validation loss: 0.10977 | PSNR: 30.577 | Time: 4.0
Epoch: 1290 | lr: 0.00215 | training loss: 0.11119 | validation loss: 0.10977 | PSNR: 30.646 | Time: 4.0
Epoch: 1291 | lr: 0.00215 | training loss: 0.11091 | validation loss: 0.10971 | PSNR: 30.652 | Time: 4.2
Epoch: 1292 | lr: 0.00215 | training loss: 0.11030 | validation loss: 0.10956 | PSNR: 30.622 | Time: 4.0
Epoch: 1293 | lr: 0.00215 | training loss: 0.11000 | validation loss: 0.10946 | PSNR: 30.736 | Time: 4.0
Epoch: 1294 | lr: 0.00214 | training loss: 0.10974 | validation loss: 0.10978 | PSNR: 30.647 | Time: 4.0
Epoch: 1295 | lr: 0.00214 | training loss: 0.11135 | validation loss: 0.10971 | PSNR: 30.517 | Time: 4.2
Epoch: 1296 | lr: 0.00214 | training loss: 0.11039 | validation loss: 0.10974 | PSNR: 30.614 | Time: 4.0
Epoch: 1297 | lr: 0.00214 | training loss: 0.11292 | validation loss: 0.10995 | PSNR: 30.333 | Time: 4.0
Epoch: 1298 | lr: 0.00214 | training loss: 0.11016 | validation loss: 0.10971 | PSNR: 30.379 | Time: 4.0
Epoch: 1299 | lr: 0.00214 | training loss: 0.11133 | validation loss: 0.10976 | PSNR: 30.664 | Time: 4.0
Epoch: 1300 | lr: 0.00214 | training loss: 0.11000 | validation loss: 0.10973 | PSNR: 30.644 | Time: 4.2
Epoch: 1301 | lr: 0.00214 | training loss: 0.11078 | validation loss: 0.10986 | PSNR: 30.606 | Time: 4.0
Epoch: 1302 | lr: 0.00214 | training loss: 0.11059 | validation loss: 0.10972 | PSNR: 30.601 | Time: 4.0
Epoch: 1303 | lr: 0.00214 | training loss: 0.11228 | validation loss: 0.10983 | PSNR: 30.550 | Time: 4.0
Epoch: 1304 | lr: 0.00214 | training loss: 0.11038 | validation loss: 0.10960 | PSNR: 30.680 | Time: 4.1
Epoch: 1305 | lr: 0.00214 | training loss: 0.11111 | validation loss: 0.10957 | PSNR: 30.696 | Time: 4.0
Epoch: 1306 | lr: 0.00214 | training loss: 0.11098 | validation loss: 0.10967 | PSNR: 30.586 | Time: 4.0
Epoch: 1307 | lr: 0.00214 | training loss: 0.11062 | validation loss: 0.10950 | PSNR: 30.688 | Time: 4.0
Epoch: 1308 | lr: 0.00214 | training loss: 0.11064 | validation loss: 0.11004 | PSNR: 30.363 | Time: 4.1
Epoch: 1309 | lr: 0.00214 | training loss: 0.11184 | validation loss: 0.10967 | PSNR: 30.589 | Time: 4.1
Epoch: 1310 | lr: 0.00214 | training loss: 0.11070 | validation loss: 0.10964 | PSNR: 30.623 | Time: 4.0
Epoch: 1311 | lr: 0.00214 | training loss: 0.11015 | validation loss: 0.10947 | PSNR: 30.729 | Time: 4.0
Epoch: 1312 | lr: 0.00214 | training loss: 0.11112 | validation loss: 0.10959 | PSNR: 30.697 | Time: 4.0
Epoch: 1313 | lr: 0.00213 | training loss: 0.11092 | validation loss: 0.10969 | PSNR: 30.610 | Time: 4.1
Epoch: 1314 | lr: 0.00213 | training loss: 0.11104 | validation loss: 0.10968 | PSNR: 30.641 | Time: 4.1
Epoch: 1315 | lr: 0.00213 | training loss: 0.11106 | validation loss: 0.10968 | PSNR: 30.653 | Time: 4.0
Epoch: 1316 | lr: 0.00213 | training loss: 0.10999 | validation loss: 0.10955 | PSNR: 30.701 | Time: 3.9
Epoch: 1317 | lr: 0.00213 | training loss: 0.11042 | validation loss: 0.10960 | PSNR: 30.727 | Time: 4.0
Epoch: 1318 | lr: 0.00213 | training loss: 0.11025 | validation loss: 0.10960 | PSNR: 30.660 | Time: 4.1
Epoch: 1319 | lr: 0.00213 | training loss: 0.11051 | validation loss: 0.10989 | PSNR: 30.520 | Time: 4.1
Epoch: 1320 | lr: 0.00213 | training loss: 0.11001 | validation loss: 0.10985 | PSNR: 30.448 | Time: 4.0
Epoch: 1321 | lr: 0.00213 | training loss: 0.11017 | validation loss: 0.10963 | PSNR: 30.559 | Time: 4.0
Epoch: 1322 | lr: 0.00213 | training loss: 0.11147 | validation loss: 0.10978 | PSNR: 30.650 | Time: 4.0
Epoch: 1323 | lr: 0.00213 | training loss: 0.11210 | validation loss: 0.10973 | PSNR: 30.677 | Time: 4.0
Epoch: 1324 | lr: 0.00213 | training loss: 0.11122 | validation loss: 0.10982 | PSNR: 30.503 | Time: 4.0
Epoch: 1325 | lr: 0.00213 | training loss: 0.11100 | validation loss: 0.10952 | PSNR: 30.701 | Time: 4.1
Epoch: 1326 | lr: 0.00213 | training loss: 0.10989 | validation loss: 0.10969 | PSNR: 30.730 | Time: 4.4
Epoch: 1327 | lr: 0.00213 | training loss: 0.11118 | validation loss: 0.10952 | PSNR: 30.744 | Time: 4.0
Epoch: 1328 | lr: 0.00213 | training loss: 0.11024 | validation loss: 0.10963 | PSNR: 30.663 | Time: 4.0
Epoch: 1329 | lr: 0.00213 | training loss: 0.11104 | validation loss: 0.10976 | PSNR: 30.563 | Time: 4.0
Epoch: 1330 | lr: 0.00213 | training loss: 0.10997 | validation loss: 0.10961 | PSNR: 30.714 | Time: 3.9
Epoch: 1331 | lr: 0.00212 | training loss: 0.11089 | validation loss: 0.10962 | PSNR: 30.691 | Time: 4.0
Epoch: 1332 | lr: 0.00212 | training loss: 0.11060 | validation loss: 0.10958 | PSNR: 30.620 | Time: 4.0
Epoch: 1333 | lr: 0.00212 | training loss: 0.11237 | validation loss: 0.10974 | PSNR: 30.516 | Time: 3.9
Epoch: 1334 | lr: 0.00212 | training loss: 0.11061 | validation loss: 0.10967 | PSNR: 30.495 | Time: 4.0
Epoch: 1335 | lr: 0.00212 | training loss: 0.11129 | validation loss: 0.10948 | PSNR: 30.587 | Time: 3.9
Epoch: 1336 | lr: 0.00212 | training loss: 0.11140 | validation loss: 0.10972 | PSNR: 30.662 | Time: 4.2
Epoch: 1337 | lr: 0.00212 | training loss: 0.11178 | validation loss: 0.10961 | PSNR: 30.369 | Time: 4.0
Epoch: 1338 | lr: 0.00212 | training loss: 0.11157 | validation loss: 0.10977 | PSNR: 30.389 | Time: 4.0
Epoch: 1339 | lr: 0.00212 | training loss: 0.11196 | validation loss: 0.10969 | PSNR: 30.643 | Time: 4.0
Epoch: 1340 | lr: 0.00212 | training loss: 0.11103 | validation loss: 0.10939 | PSNR: 30.632 | Time: 4.0
Epoch: 1341 | lr: 0.00212 | training loss: 0.11038 | validation loss: 0.10963 | PSNR: 30.694 | Time: 3.9
Epoch: 1342 | lr: 0.00212 | training loss: 0.11008 | validation loss: 0.10962 | PSNR: 30.509 | Time: 4.1
Epoch: 1343 | lr: 0.00212 | training loss: 0.11007 | validation loss: 0.10952 | PSNR: 30.687 | Time: 4.2
Epoch: 1344 | lr: 0.00212 | training loss: 0.11158 | validation loss: 0.10951 | PSNR: 30.568 | Time: 4.0
Epoch: 1345 | lr: 0.00212 | training loss: 0.11140 | validation loss: 0.10956 | PSNR: 30.750 | Time: 4.1
Epoch: 1346 | lr: 0.00212 | training loss: 0.11065 | validation loss: 0.10973 | PSNR: 30.560 | Time: 4.0
Epoch: 1347 | lr: 0.00212 | training loss: 0.11026 | validation loss: 0.10959 | PSNR: 30.555 | Time: 4.0
Epoch: 1348 | lr: 0.00212 | training loss: 0.11001 | validation loss: 0.10952 | PSNR: 30.661 | Time: 3.9
Epoch: 1349 | lr: 0.00211 | training loss: 0.11025 | validation loss: 0.10947 | PSNR: 30.708 | Time: 4.0
Epoch: 1350 | lr: 0.00211 | training loss: 0.11028 | validation loss: 0.10951 | PSNR: 30.735 | Time: 4.0
Epoch: 1351 | lr: 0.00211 | training loss: 0.11088 | validation loss: 0.10958 | PSNR: 30.672 | Time: 4.0
Epoch: 1352 | lr: 0.00211 | training loss: 0.11028 | validation loss: 0.10956 | PSNR: 30.720 | Time: 4.0
Epoch: 1353 | lr: 0.00211 | training loss: 0.11102 | validation loss: 0.10958 | PSNR: 30.739 | Time: 4.0
Epoch: 1354 | lr: 0.00211 | training loss: 0.11073 | validation loss: 0.10963 | PSNR: 30.662 | Time: 4.0
Epoch: 1355 | lr: 0.00211 | training loss: 0.11211 | validation loss: 0.10959 | PSNR: 30.642 | Time: 3.9
Epoch: 1356 | lr: 0.00211 | training loss: 0.11126 | validation loss: 0.10964 | PSNR: 30.626 | Time: 4.1
Epoch: 1357 | lr: 0.00211 | training loss: 0.11026 | validation loss: 0.10963 | PSNR: 30.636 | Time: 4.0
Epoch: 1358 | lr: 0.00211 | training loss: 0.11041 | validation loss: 0.10950 | PSNR: 30.704 | Time: 4.0
Epoch: 1359 | lr: 0.00211 | training loss: 0.11090 | validation loss: 0.10957 | PSNR: 30.689 | Time: 4.1
Epoch: 1360 | lr: 0.00211 | training loss: 0.11024 | validation loss: 0.10981 | PSNR: 30.583 | Time: 3.9
Epoch: 1361 | lr: 0.00211 | training loss: 0.11150 | validation loss: 0.10964 | PSNR: 30.586 | Time: 4.1
Epoch: 1362 | lr: 0.00211 | training loss: 0.11039 | validation loss: 0.10959 | PSNR: 30.729 | Time: 3.9
Epoch: 1363 | lr: 0.00211 | training loss: 0.10991 | validation loss: 0.10957 | PSNR: 30.738 | Time: 4.0
Epoch: 1364 | lr: 0.00211 | training loss: 0.11012 | validation loss: 0.10956 | PSNR: 30.620 | Time: 4.1
Epoch: 1365 | lr: 0.00211 | training loss: 0.11064 | validation loss: 0.10962 | PSNR: 30.716 | Time: 4.0
Epoch: 1366 | lr: 0.00211 | training loss: 0.11056 | validation loss: 0.10975 | PSNR: 30.679 | Time: 3.9
Epoch: 1367 | lr: 0.00210 | training loss: 0.11001 | validation loss: 0.10964 | PSNR: 30.674 | Time: 4.0
Epoch: 1368 | lr: 0.00210 | training loss: 0.11048 | validation loss: 0.10968 | PSNR: 30.687 | Time: 4.0
Epoch: 1369 | lr: 0.00210 | training loss: 0.10957 | validation loss: 0.10956 | PSNR: 30.737 | Time: 4.1
Epoch: 1370 | lr: 0.00210 | training loss: 0.11061 | validation loss: 0.10965 | PSNR: 30.560 | Time: 4.0
Epoch: 1371 | lr: 0.00210 | training loss: 0.11209 | validation loss: 0.10976 | PSNR: 30.607 | Time: 3.9
Epoch: 1372 | lr: 0.00210 | training loss: 0.11053 | validation loss: 0.10979 | PSNR: 30.501 | Time: 4.0
Epoch: 1373 | lr: 0.00210 | training loss: 0.11099 | validation loss: 0.10976 | PSNR: 30.646 | Time: 4.1
Epoch: 1374 | lr: 0.00210 | training loss: 0.11122 | validation loss: 0.10964 | PSNR: 30.690 | Time: 4.0
Epoch: 1375 | lr: 0.00210 | training loss: 0.11078 | validation loss: 0.10963 | PSNR: 30.683 | Time: 3.9
Epoch: 1376 | lr: 0.00210 | training loss: 0.11063 | validation loss: 0.10973 | PSNR: 30.647 | Time: 4.0
Epoch: 1377 | lr: 0.00210 | training loss: 0.11086 | validation loss: 0.10976 | PSNR: 30.570 | Time: 4.0
Epoch: 1378 | lr: 0.00210 | training loss: 0.11085 | validation loss: 0.10968 | PSNR: 30.616 | Time: 3.9
Epoch: 1379 | lr: 0.00210 | training loss: 0.11097 | validation loss: 0.10985 | PSNR: 30.557 | Time: 4.0
Epoch: 1380 | lr: 0.00210 | training loss: 0.11057 | validation loss: 0.10957 | PSNR: 30.711 | Time: 4.0
Epoch: 1381 | lr: 0.00210 | training loss: 0.11112 | validation loss: 0.10956 | PSNR: 30.669 | Time: 4.0
Epoch: 1382 | lr: 0.00210 | training loss: 0.11058 | validation loss: 0.10958 | PSNR: 30.710 | Time: 4.0
Epoch: 1383 | lr: 0.00210 | training loss: 0.11088 | validation loss: 0.10980 | PSNR: 30.499 | Time: 4.1
Epoch: 1384 | lr: 0.00209 | training loss: 0.11148 | validation loss: 0.10980 | PSNR: 30.625 | Time: 4.1
Epoch: 1385 | lr: 0.00209 | training loss: 0.11105 | validation loss: 0.10981 | PSNR: 30.620 | Time: 3.9
Epoch: 1386 | lr: 0.00209 | training loss: 0.11145 | validation loss: 0.10980 | PSNR: 30.620 | Time: 3.9
Epoch: 1387 | lr: 0.00209 | training loss: 0.11168 | validation loss: 0.10968 | PSNR: 30.667 | Time: 4.0
Epoch: 1388 | lr: 0.00209 | training loss: 0.11129 | validation loss: 0.10980 | PSNR: 30.592 | Time: 3.9
Epoch: 1389 | lr: 0.00209 | training loss: 0.10967 | validation loss: 0.10961 | PSNR: 30.669 | Time: 3.9
Epoch: 1390 | lr: 0.00209 | training loss: 0.11048 | validation loss: 0.10961 | PSNR: 30.603 | Time: 3.9
Epoch: 1391 | lr: 0.00209 | training loss: 0.11063 | validation loss: 0.10971 | PSNR: 30.628 | Time: 4.0
Epoch: 1392 | lr: 0.00209 | training loss: 0.11000 | validation loss: 0.10986 | PSNR: 30.603 | Time: 3.9
Epoch: 1393 | lr: 0.00209 | training loss: 0.10952 | validation loss: 0.10971 | PSNR: 30.657 | Time: 4.0
Epoch: 1394 | lr: 0.00209 | training loss: 0.11138 | validation loss: 0.10976 | PSNR: 30.552 | Time: 4.0
Epoch: 1395 | lr: 0.00209 | training loss: 0.11034 | validation loss: 0.10965 | PSNR: 30.619 | Time: 4.1
Epoch: 1396 | lr: 0.00209 | training loss: 0.11130 | validation loss: 0.10967 | PSNR: 30.596 | Time: 3.9
Epoch: 1397 | lr: 0.00209 | training loss: 0.11009 | validation loss: 0.10958 | PSNR: 30.641 | Time: 4.0
Epoch: 1398 | lr: 0.00209 | training loss: 0.11034 | validation loss: 0.10971 | PSNR: 30.676 | Time: 4.0
Epoch: 1399 | lr: 0.00209 | training loss: 0.11023 | validation loss: 0.10988 | PSNR: 30.632 | Time: 4.0
Epoch: 1400 | lr: 0.00209 | training loss: 0.11059 | validation loss: 0.10957 | PSNR: 30.682 | Time: 4.0
Epoch: 1401 | lr: 0.00209 | training loss: 0.11134 | validation loss: 0.10968 | PSNR: 30.526 | Time: 4.0
Epoch: 1402 | lr: 0.00208 | training loss: 0.11033 | validation loss: 0.10957 | PSNR: 30.639 | Time: 3.9
Epoch: 1403 | lr: 0.00208 | training loss: 0.11054 | validation loss: 0.10969 | PSNR: 30.618 | Time: 3.9
Epoch: 1404 | lr: 0.00208 | training loss: 0.11070 | validation loss: 0.10964 | PSNR: 30.716 | Time: 4.1
Epoch: 1405 | lr: 0.00208 | training loss: 0.11030 | validation loss: 0.10976 | PSNR: 30.542 | Time: 4.0
Epoch: 1406 | lr: 0.00208 | training loss: 0.11210 | validation loss: 0.10971 | PSNR: 30.404 | Time: 3.9
Epoch: 1407 | lr: 0.00208 | training loss: 0.11179 | validation loss: 0.10937 | PSNR: 30.635 | Time: 4.1
Epoch: 1408 | lr: 0.00208 | training loss: 0.11029 | validation loss: 0.10968 | PSNR: 30.557 | Time: 4.1
Epoch: 1409 | lr: 0.00208 | training loss: 0.11242 | validation loss: 0.10965 | PSNR: 30.631 | Time: 4.0
Epoch: 1410 | lr: 0.00208 | training loss: 0.11148 | validation loss: 0.10950 | PSNR: 30.671 | Time: 4.1
Epoch: 1411 | lr: 0.00208 | training loss: 0.11118 | validation loss: 0.10971 | PSNR: 30.663 | Time: 4.0
Epoch: 1412 | lr: 0.00208 | training loss: 0.11203 | validation loss: 0.10960 | PSNR: 30.617 | Time: 4.0
Epoch: 1413 | lr: 0.00208 | training loss: 0.11136 | validation loss: 0.10975 | PSNR: 30.613 | Time: 4.1
Epoch: 1414 | lr: 0.00208 | training loss: 0.11021 | validation loss: 0.10973 | PSNR: 30.599 | Time: 4.0
Epoch: 1415 | lr: 0.00208 | training loss: 0.11041 | validation loss: 0.10958 | PSNR: 30.727 | Time: 4.2
Epoch: 1416 | lr: 0.00208 | training loss: 0.11189 | validation loss: 0.10981 | PSNR: 30.295 | Time: 4.0
Epoch: 1417 | lr: 0.00208 | training loss: 0.11144 | validation loss: 0.10961 | PSNR: 30.492 | Time: 4.0
Epoch: 1418 | lr: 0.00208 | training loss: 0.11024 | validation loss: 0.10965 | PSNR: 30.544 | Time: 4.0
Epoch: 1419 | lr: 0.00207 | training loss: 0.11175 | validation loss: 0.10980 | PSNR: 30.623 | Time: 4.2
Epoch: 1420 | lr: 0.00207 | training loss: 0.11006 | validation loss: 0.10967 | PSNR: 30.655 | Time: 4.0
Epoch: 1421 | lr: 0.00207 | training loss: 0.10990 | validation loss: 0.10962 | PSNR: 30.697 | Time: 4.1
Epoch: 1422 | lr: 0.00207 | training loss: 0.11042 | validation loss: 0.10967 | PSNR: 30.703 | Time: 4.0
Epoch: 1423 | lr: 0.00207 | training loss: 0.11131 | validation loss: 0.10961 | PSNR: 30.694 | Time: 4.0
Epoch: 1424 | lr: 0.00207 | training loss: 0.11070 | validation loss: 0.10967 | PSNR: 30.667 | Time: 4.0
Epoch: 1425 | lr: 0.00207 | training loss: 0.10984 | validation loss: 0.10968 | PSNR: 30.657 | Time: 4.1
Epoch: 1426 | lr: 0.00207 | training loss: 0.11147 | validation loss: 0.10956 | PSNR: 30.636 | Time: 4.0
Epoch: 1427 | lr: 0.00207 | training loss: 0.11097 | validation loss: 0.10953 | PSNR: 30.608 | Time: 3.9
Epoch: 1428 | lr: 0.00207 | training loss: 0.11102 | validation loss: 0.10962 | PSNR: 30.624 | Time: 4.0
Epoch: 1429 | lr: 0.00207 | training loss: 0.11055 | validation loss: 0.10982 | PSNR: 30.635 | Time: 4.1
Epoch: 1430 | lr: 0.00207 | training loss: 0.11157 | validation loss: 0.10973 | PSNR: 30.537 | Time: 4.0
Epoch: 1431 | lr: 0.00207 | training loss: 0.11146 | validation loss: 0.10974 | PSNR: 30.610 | Time: 4.0
Epoch: 1432 | lr: 0.00207 | training loss: 0.10982 | validation loss: 0.10950 | PSNR: 30.722 | Time: 4.0
Epoch: 1433 | lr: 0.00207 | training loss: 0.11077 | validation loss: 0.10978 | PSNR: 30.530 | Time: 4.0
Epoch: 1434 | lr: 0.00207 | training loss: 0.11019 | validation loss: 0.10970 | PSNR: 30.652 | Time: 4.1
Epoch: 1435 | lr: 0.00207 | training loss: 0.11016 | validation loss: 0.10963 | PSNR: 30.699 | Time: 4.0
Epoch: 1436 | lr: 0.00206 | training loss: 0.11126 | validation loss: 0.10960 | PSNR: 30.705 | Time: 3.9
Epoch: 1437 | lr: 0.00206 | training loss: 0.11025 | validation loss: 0.10964 | PSNR: 30.662 | Time: 3.9
Epoch: 1438 | lr: 0.00206 | training loss: 0.11094 | validation loss: 0.10961 | PSNR: 30.667 | Time: 3.9
Epoch: 1439 | lr: 0.00206 | training loss: 0.11179 | validation loss: 0.10972 | PSNR: 30.687 | Time: 4.0
Epoch: 1440 | lr: 0.00206 | training loss: 0.11248 | validation loss: 0.10964 | PSNR: 30.690 | Time: 3.9
Epoch: 1441 | lr: 0.00206 | training loss: 0.11157 | validation loss: 0.10971 | PSNR: 30.539 | Time: 4.0
Epoch: 1442 | lr: 0.00206 | training loss: 0.11000 | validation loss: 0.10976 | PSNR: 30.558 | Time: 4.0
Epoch: 1443 | lr: 0.00206 | training loss: 0.11041 | validation loss: 0.10967 | PSNR: 30.521 | Time: 4.1
Epoch: 1444 | lr: 0.00206 | training loss: 0.11043 | validation loss: 0.10967 | PSNR: 30.660 | Time: 4.0
Epoch: 1445 | lr: 0.00206 | training loss: 0.11068 | validation loss: 0.10976 | PSNR: 30.479 | Time: 4.0
Epoch: 1446 | lr: 0.00206 | training loss: 0.11004 | validation loss: 0.10947 | PSNR: 30.674 | Time: 4.0
Epoch: 1447 | lr: 0.00206 | training loss: 0.11040 | validation loss: 0.10982 | PSNR: 30.633 | Time: 4.1
Epoch: 1448 | lr: 0.00206 | training loss: 0.11109 | validation loss: 0.10996 | PSNR: 30.407 | Time: 4.1
Epoch: 1449 | lr: 0.00206 | training loss: 0.11074 | validation loss: 0.10965 | PSNR: 30.711 | Time: 3.9
Epoch: 1450 | lr: 0.00206 | training loss: 0.11072 | validation loss: 0.10984 | PSNR: 30.506 | Time: 4.0
Epoch: 1451 | lr: 0.00206 | training loss: 0.11148 | validation loss: 0.10979 | PSNR: 30.607 | Time: 4.0
Epoch: 1452 | lr: 0.00206 | training loss: 0.11009 | validation loss: 0.10954 | PSNR: 30.730 | Time: 4.0
Epoch: 1453 | lr: 0.00205 | training loss: 0.11142 | validation loss: 0.10977 | PSNR: 30.568 | Time: 3.9
Epoch: 1454 | lr: 0.00205 | training loss: 0.11136 | validation loss: 0.10968 | PSNR: 30.681 | Time: 4.0
Epoch: 1455 | lr: 0.00205 | training loss: 0.11007 | validation loss: 0.10971 | PSNR: 30.530 | Time: 4.0
Epoch: 1456 | lr: 0.00205 | training loss: 0.11216 | validation loss: 0.10973 | PSNR: 30.516 | Time: 3.9
Epoch: 1457 | lr: 0.00205 | training loss: 0.11206 | validation loss: 0.10962 | PSNR: 30.736 | Time: 4.0
Epoch: 1458 | lr: 0.00205 | training loss: 0.11108 | validation loss: 0.10967 | PSNR: 30.617 | Time: 4.0
Epoch: 1459 | lr: 0.00205 | training loss: 0.11055 | validation loss: 0.10960 | PSNR: 30.630 | Time: 4.0
Epoch: 1460 | lr: 0.00205 | training loss: 0.11092 | validation loss: 0.10965 | PSNR: 30.697 | Time: 4.0
Epoch: 1461 | lr: 0.00205 | training loss: 0.11055 | validation loss: 0.10981 | PSNR: 30.538 | Time: 4.0
Epoch: 1462 | lr: 0.00205 | training loss: 0.11036 | validation loss: 0.10974 | PSNR: 30.622 | Time: 4.2
Epoch: 1463 | lr: 0.00205 | training loss: 0.10979 | validation loss: 0.10962 | PSNR: 30.679 | Time: 4.0
Epoch: 1464 | lr: 0.00205 | training loss: 0.11078 | validation loss: 0.10968 | PSNR: 30.686 | Time: 4.1
Epoch: 1465 | lr: 0.00205 | training loss: 0.11090 | validation loss: 0.10987 | PSNR: 30.611 | Time: 4.1
Epoch: 1466 | lr: 0.00205 | training loss: 0.11068 | validation loss: 0.10972 | PSNR: 30.643 | Time: 4.0
Epoch: 1467 | lr: 0.00205 | training loss: 0.11029 | validation loss: 0.10964 | PSNR: 30.669 | Time: 4.0
Epoch: 1468 | lr: 0.00205 | training loss: 0.11064 | validation loss: 0.10960 | PSNR: 30.759 | Time: 4.0
Epoch: 1469 | lr: 0.00205 | training loss: 0.10959 | validation loss: 0.10984 | PSNR: 30.604 | Time: 3.9
Epoch: 1470 | lr: 0.00204 | training loss: 0.11032 | validation loss: 0.10971 | PSNR: 30.644 | Time: 3.9
Epoch: 1471 | lr: 0.00204 | training loss: 0.10983 | validation loss: 0.10977 | PSNR: 30.669 | Time: 4.1
Epoch: 1472 | lr: 0.00204 | training loss: 0.11070 | validation loss: 0.10977 | PSNR: 30.640 | Time: 4.1
Epoch: 1473 | lr: 0.00204 | training loss: 0.11008 | validation loss: 0.10962 | PSNR: 30.632 | Time: 3.9
Epoch: 1474 | lr: 0.00204 | training loss: 0.11061 | validation loss: 0.10963 | PSNR: 30.698 | Time: 3.9
Epoch: 1475 | lr: 0.00204 | training loss: 0.11109 | validation loss: 0.10969 | PSNR: 30.689 | Time: 4.0
Epoch: 1476 | lr: 0.00204 | training loss: 0.11025 | validation loss: 0.10984 | PSNR: 30.601 | Time: 4.0
Epoch: 1477 | lr: 0.00204 | training loss: 0.11082 | validation loss: 0.10987 | PSNR: 30.491 | Time: 4.0
Epoch: 1478 | lr: 0.00204 | training loss: 0.11110 | validation loss: 0.10975 | PSNR: 30.671 | Time: 4.0
Epoch: 1479 | lr: 0.00204 | training loss: 0.11009 | validation loss: 0.10954 | PSNR: 30.727 | Time: 3.9
Epoch: 1480 | lr: 0.00204 | training loss: 0.11109 | validation loss: 0.10957 | PSNR: 30.717 | Time: 4.0
Epoch: 1481 | lr: 0.00204 | training loss: 0.11108 | validation loss: 0.10989 | PSNR: 30.431 | Time: 4.0
Epoch: 1482 | lr: 0.00204 | training loss: 0.11062 | validation loss: 0.10973 | PSNR: 30.609 | Time: 4.0
